API Name,Linux-on-demand,RHEL-on-demand,SLES-on-demand,Windows-on-demand,Windows SQL Web-on-demand,Windows SQL Std-on-demand,Windows SQL Ent-on-demand,Linux SQL Web-on-demand,Linux SQL Std-on-demand,Linux SQL Ent-on-demand,Linux-spot-min,Linux-spot-max,RHEL-spot-min,RHEL-spot-max,SLES-spot-min,SLES-spot-max,Windows-spot-min,Windows-spot-max,Linux-RI-1Y-NUF,RHEL-RI-1Y-NUF,SLES-RI-1Y-NUF,Windows-RI-1Y-NUF,Windows SQL Web-RI-1Y-NUF,Windows SQL Std-RI-1Y-NUF,Windows SQL Ent-RI-1Y-NUF,Linux SQL Web-RI-1Y-NUF,Linux SQL Std-RI-1Y-NUF,Linux SQL Ent-RI-1Y-NUF,Linux-RI-1Y-PUF,RHEL-RI-1Y-PUF,SLES-RI-1Y-PUF,Windows-RI-1Y-PUF,Windows SQL Web-RI-1Y-PUF,Windows SQL Std-RI-1Y-PUF,Windows SQL Ent-RI-1Y-PUF,Linux SQL Web-RI-1Y-PUF,Linux SQL Std-RI-1Y-PUF,Linux SQL Ent-RI-1Y-PUF,Linux-RI-1Y-AUF,RHEL-RI-1Y-AUF,SLES-RI-1Y-AUF,Windows-RI-1Y-AUF,Windows SQL Web-RI-1Y-AUF,Windows SQL Std-RI-1Y-AUF,Windows SQL Ent-RI-1Y-AUF,Linux SQL Web-RI-1Y-AUF,Linux SQL Std-RI-1Y-AUF,Linux SQL Ent-RI-1Y-AUF,Linux-RI-3Y-NUF,RHEL-RI-3Y-NUF,SLES-RI-3Y-NUF,Windows-RI-3Y-NUF,Windows SQL Web-RI-3Y-NUF,Windows SQL Std-RI-3Y-NUF,Windows SQL Ent-RI-3Y-NUF,Linux SQL Web-RI-3Y-NUF,Linux SQL Std-RI-3Y-NUF,Linux SQL Ent-RI-3Y-NUF,Linux-RI-3Y-PUF,RHEL-RI-3Y-PUF,SLES-RI-3Y-PUF,Windows-RI-3Y-PUF,Windows SQL Web-RI-3Y-PUF,Windows SQL Std-RI-3Y-PUF,Windows SQL Ent-RI-3Y-PUF,Linux SQL Web-RI-3Y-PUF,Linux SQL Std-RI-3Y-PUF,Linux SQL Ent-RI-3Y-PUF,Linux-RI-3Y-AUF,RHEL-RI-3Y-AUF,SLES-RI-3Y-AUF,Windows-RI-3Y-AUF,Windows SQL Web-RI-3Y-AUF,Windows SQL Std-RI-3Y-AUF,Windows SQL Ent-RI-3Y-AUF,Linux SQL Web-RI-3Y-AUF,Linux SQL Std-RI-3Y-AUF,Linux SQL Ent-RI-3Y-AUF,Linux-RIC-1Y-NUF,RHEL-RIC-1Y-NUF,SLES-RIC-1Y-NUF,Windows-RIC-1Y-NUF,Windows SQL Web-RIC-1Y-NUF,Windows SQL Std-RIC-1Y-NUF,Windows SQL Ent-RIC-1Y-NUF,Linux SQL Web-RIC-1Y-NUF,Linux SQL Std-RIC-1Y-NUF,Linux SQL Ent-RIC-1Y-NUF,Linux-RIC-1Y-PUF,RHEL-RIC-1Y-PUF,SLES-RIC-1Y-PUF,Windows-RIC-1Y-PUF,Windows SQL Web-RIC-1Y-PUF,Windows SQL Std-RIC-1Y-PUF,Windows SQL Ent-RIC-1Y-PUF,Linux SQL Web-RIC-1Y-PUF,Linux SQL Std-RIC-1Y-PUF,Linux SQL Ent-RIC-1Y-PUF,Linux-RIC-1Y-AUF,RHEL-RIC-1Y-AUF,SLES-RIC-1Y-AUF,Windows-RIC-1Y-AUF,Windows SQL Web-RIC-1Y-AUF,Windows SQL Std-RIC-1Y-AUF,Windows SQL Ent-RIC-1Y-AUF,Linux SQL Web-RIC-1Y-AUF,Linux SQL Std-RIC-1Y-AUF,Linux SQL Ent-RIC-1Y-AUF,Linux-RIC-3Y-NUF,RHEL-RIC-3Y-NUF,SLES-RIC-3Y-NUF,Windows-RIC-3Y-NUF,Windows SQL Web-RIC-3Y-NUF,Windows SQL Std-RIC-3Y-NUF,Windows SQL Ent-RIC-3Y-NUF,Linux SQL Web-RIC-3Y-NUF,Linux SQL Std-RIC-3Y-NUF,Linux SQL Ent-RIC-3Y-NUF,Linux-RIC-3Y-PUF,RHEL-RIC-3Y-PUF,SLES-RIC-3Y-PUF,Windows-RIC-3Y-PUF,Windows SQL Web-RIC-3Y-PUF,Windows SQL Std-RIC-3Y-PUF,Windows SQL Ent-RIC-3Y-PUF,Linux SQL Web-RIC-3Y-PUF,Linux SQL Std-RIC-3Y-PUF,Linux SQL Ent-RIC-3Y-PUF,Linux-RIC-3Y-AUF,RHEL-RIC-3Y-AUF,SLES-RIC-3Y-AUF,Windows-RIC-3Y-AUF,Windows SQL Web-RIC-3Y-AUF,Windows SQL Std-RIC-3Y-AUF,Windows SQL Ent-RIC-3Y-AUF,Linux SQL Web-RIC-3Y-AUF,Linux SQL Std-RIC-3Y-AUF,Linux SQL Ent-RIC-3Y-AUF,Linux SQL Std-RIC-3Y-AUF,Linux SQL Ent-RIC-3Y-AUF
m1.medium,0.117,0.177,0.217,0.187,0.237,0.744,unavailable,unavailable,unavailable,unavailable,0.0117,0.0117,0.0717,0.0717,0.1117,0.1117,0.0817,0.0817,0.078,0.138,0.114,0.13,0.173,0.563,unavailable,unavailable,unavailable,unavailable,0.065822,0.125822,0.096913,0.111329,0.147703,0.480781,unavailable,unavailable,unavailable,unavailable,0.064498,0.123288,0.094863,0.109132,0.144749,0.471119,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.044096,0.104096,0.06849,0.087749,0.118374,0.448604,unavailable,unavailable,unavailable,unavailable,0.041438,0.097831,0.064346,0.082496,0.111263,0.421689,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,2.361416,6.441438
m1.small,0.058,0.118,0.088,0.093,0.139,0.629,unavailable,unavailable,unavailable,unavailable,0.0058,0.0058,0.0658,0.0658,0.0358,0.0358,0.0408,0.0408,0.039,0.099,0.063,0.065,0.105,0.484,unavailable,unavailable,unavailable,unavailable,0.033411,0.093411,0.054457,0.055836,0.089388,0.413525,unavailable,unavailable,unavailable,unavailable,0.032648,0.091438,0.053311,0.05468,0.087557,0.405251,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.022067,0.082067,0.039764,0.043855,0.0733,0.397056,unavailable,unavailable,unavailable,unavailable,0.020738,0.077131,0.037367,0.04121,0.068912,0.37325,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,9.414003,25.73398
m1.xlarge,0.467,0.527,0.567,0.747,0.83,1.362,unavailable,unavailable,unavailable,unavailable,0.0467,0.0467,0.1067,0.1067,0.1467,0.1467,0.3267,0.3267,0.312,0.372,0.348,0.522,0.622,0.983,unavailable,unavailable,unavailable,unavailable,0.262174,0.322174,0.293265,0.446027,0.531557,0.840187,unavailable,unavailable,unavailable,unavailable,0.256849,0.315639,0.287329,0.4371,0.52089,0.823402,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.17446,0.23446,0.198854,0.34849,0.411498,0.719747,unavailable,unavailable,unavailable,unavailable,0.163965,0.220358,0.18691,0.327588,0.386796,0.67656,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,4.665715,12.825723
m2.2xlarge,0.592,0.652,0.692,0.742,0.85,1.654,unavailable,unavailable,unavailable,unavailable,0.0592,0.0592,0.1192,0.1192,0.1592,0.1592,0.2092,0.2092,0.296,0.356,0.332,0.613,0.775,1.092,unavailable,unavailable,unavailable,unavailable,0.255443,0.315443,0.286534,0.524279,0.662384,0.932945,unavailable,unavailable,unavailable,unavailable,0.250228,0.309132,0.280708,0.513813,0.649087,0.914269,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.170202,0.230202,0.194597,0.402825,0.498239,0.773589,unavailable,unavailable,unavailable,unavailable,0.15997,0.216362,0.182915,0.378653,0.468341,0.727169,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,9.935578,26.255556
m2.4xlarge,1.183,1.313,1.283,1.483,1.7,2.976,unavailable,unavailable,unavailable,unavailable,0.1183,1.183,0.2483,1.313,0.2183,1.283,0.4183,1.483,0.592,0.722,0.628,1.226,1.549,2.183,unavailable,unavailable,unavailable,unavailable,0.510886,0.640886,0.541977,1.0481,1.323795,1.86589,unavailable,unavailable,unavailable,unavailable,0.500571,0.627968,0.53105,1.027169,1.297374,1.828539,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.340405,0.470405,0.364799,0.806079,0.996478,1.548178,unavailable,unavailable,unavailable,unavailable,0.319977,0.442161,0.342884,0.757725,0.936682,1.455289,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
m2.xlarge,0.296,0.356,0.396,0.371,0.445,1.084,unavailable,unavailable,unavailable,unavailable,0.0296,0.0296,0.0896,0.0896,0.1296,0.1296,0.1046,0.1046,0.148,0.208,0.184,0.306,0.4,0.809,unavailable,unavailable,unavailable,unavailable,0.127279,0.187279,0.15837,0.261753,0.341986,0.691256,unavailable,unavailable,unavailable,unavailable,0.124658,0.183447,0.155137,0.256507,0.33516,0.677397,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.08512,0.14512,0.109514,0.201108,0.258691,0.603248,unavailable,unavailable,unavailable,unavailable,0.079985,0.136377,0.10293,0.189041,0.243151,0.567047,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable
m3.2xlarge,0.784,0.914,0.884,1.288,1.496,2.56,4.152,0.919,1.744,3.784,0.1212,0.1544,0.2512,0.2844,0.2212,0.2544,0.6226,0.6226,0.544,0.674,0.58,0.921,1.127,1.785,3.92,0.631,1.456,3.496,0.471858,0.601858,0.50295,0.786858,0.96316,1.525845,3.839977,0.607653,1.431982,3.471959,0.462329,0.589726,0.492808,0.771119,0.94395,1.49532,3.830479,0.597717,1.422603,3.462557,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.312671,0.442671,0.337065,0.612129,0.736711,1.308135,3.680335,0.448011,1.272416,3.312393,0.293874,0.416096,0.316819,0.575419,0.692504,1.229642,3.661948,0.429224,1.254033,3.294026,0.57,0.7,0.603,0.938,1.079,1.659,3.938,0.705,1.53,3.57,0.542347,0.672347,0.575438,0.910365,1.051913,1.631753,3.910365,0.678041,1.50237,3.542347,0.531963,0.661986,0.565068,0.9,1.040982,1.620776,3.9,0.667123,1.491895,3.531963,0.49,0.62,0.526,0.867,1.073,1.731,3.865,0.593,1.418,3.458,0.424484,0.554484,0.448878,0.739484,0.915785,1.47847,3.792347,0.559604,1.384009,3.423986,0.416096,0.543493,0.439041,0.724886,0.897717,1.449087,3.784209,0.550723,1.375533,3.415525,unavailable,unavailable
m3.large,0.196,0.256,0.296,0.322,0.374,0.711,unavailable,0.264,0.676,unavailable,0.0318,0.0327,0.0918,0.0927,0.1318,0.1327,0.1557,0.1557,0.136,0.196,0.172,0.23,0.281,0.485,unavailable,0.191,0.604,unavailable,0.11805,0.17805,0.149142,0.196721,0.240119,0.414753,unavailable,0.185808,0.597973,unavailable,0.115639,0.174429,0.146119,0.192808,0.235274,0.406507,unavailable,0.183219,0.595662,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.078196,0.138196,0.102591,0.153301,0.184478,0.355971,unavailable,0.145907,0.55811,unavailable,0.073478,0.129871,0.096423,0.144102,0.173402,0.334627,unavailable,0.141096,0.553501,unavailable,0.142,0.202,0.175,0.234,0.305,0.437,unavailable,0.21,0.622,unavailable,0.135808,0.195808,0.1689,0.227813,0.298315,0.430297,unavailable,0.203598,0.615877,unavailable,0.132991,0.193037,0.166096,0.225,0.296005,0.427968,unavailable,0.200571,0.613014,unavailable,0.122,0.182,0.158,0.216,0.267,0.471,unavailable,0.182,0.594,unavailable,0.106457,0.166457,0.130851,0.185128,0.228525,0.40316,unavailable,0.173796,0.585998,unavailable,0.104072,0.162861,0.127017,0.18124,0.223706,0.394939,unavailable,0.171461,0.583866,unavailable,unavailable,unavailable
m3.medium,0.098,0.158,0.198,0.161,0.187,0.356,unavailable,0.166,0.578,unavailable,0.0098,0.0098,0.0698,0.0698,0.1098,0.1098,0.0728,0.0728,0.068,0.128,0.104,0.116,0.148,0.243,unavailable,0.13,0.542,unavailable,0.058968,0.118968,0.090059,0.099247,0.126571,0.207877,unavailable,0.126356,0.538521,unavailable,0.057763,0.116553,0.088242,0.09726,0.124087,0.203767,unavailable,0.125457,0.537785,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.039079,0.099079,0.063473,0.077151,0.096699,0.177967,unavailable,0.106349,0.519551,unavailable,0.03672,0.093113,0.059627,0.072527,0.090906,0.167275,unavailable,0.104338,0.516743,unavailable,0.071,0.131,0.104,0.117,0.165,0.218,unavailable,0.139,0.551,unavailable,0.067904,0.127904,0.100995,0.113963,0.161936,0.214534,unavailable,0.135694,0.547973,unavailable,0.066438,0.126484,0.099543,0.112443,0.160502,0.213584,unavailable,0.134132,0.546461,unavailable,0.061,0.121,0.097,0.109,0.141,0.236,unavailable,0.125,0.537,unavailable,0.05319,0.11319,0.077584,0.093469,0.120793,0.202099,unavailable,0.120312,0.533514,unavailable,0.051979,0.110769,0.074886,0.091476,0.118303,0.197983,unavailable,0.119559,0.531925,unavailable,0.625038,1.645053
m3.xlarge,0.392,0.452,0.492,0.644,0.748,1.28,2.076,0.46,0.872,1.892,0.0593,0.0595,0.1193,0.1195,0.1593,0.1595,0.3113,0.3113,0.272,0.332,0.308,0.46,0.563,0.971,1.96,0.315,0.728,1.748,0.235986,0.295986,0.267078,0.392986,0.481123,0.829507,1.920046,0.303826,0.715991,1.736037,0.231164,0.289954,0.261644,0.38516,0.471461,0.8129,1.915297,0.298858,0.711301,1.731279,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,unavailable,0.156355,0.216355,0.180749,0.306527,0.367994,0.710904,1.840205,0.223986,0.636189,1.656196,0.146956,0.203349,0.169901,0.288128,0.345928,0.668265,1.831012,0.214612,0.627017,1.647032,0.285,0.345,0.318,0.469,0.54,0.872,1.969,0.353,0.765,1.785,0.271731,0.331731,0.304822,0.45574,0.526242,0.858452,1.95574,0.339521,0.751685,1.771731,0.265982,0.326027,0.299087,0.45,0.521005,0.853425,1.95,0.333562,0.746005,1.765982,0.245,0.305,0.281,0.433,0.536,0.944,1.933,0.297,0.709,1.729,0.212799,0.272799,0.237193,0.369799,0.457936,0.80632,1.896212,0.279802,0.692005,1.712012,0.208067,0.266857,0.231012,0.362062,0.448364,0.789802,1.892161,0.275342,0.687747,1.707763,14.168531,38.648554
m4.10xlarge,2.5,2.63,2.6,4.34,5.044,9.14,19.34,3.176,7.3,17.5,0.6229,0.6229,0.7529,0.7529,0.7229,0.7229,2.4629,2.4629,1.554,1.684,1.587,3.394,4.098,8.194,18.394,2.23,6.354,16.554,1.479954,1.609954,1.513046,3.320046,3.707995,8.120046,18.320046,2.155968,6.279954,16.479954,1.450457,1.580365,1.483562,3.290411,3.63379,8.090411,18.290411,2.12637,6.250457,16.450457,1.0584,1.1884,1.0914,2.8984,2.948,7.6984,17.8984,1.7344,5.8584,16.0584,0.979992,1.109992,1.006387,2.820008,2.948011,7.620008,17.820008,1.656006,5.779992,15.979992,0.921195,1.051218,0.947603,2.761187,2.771119,7.561187,17.761187,1.597184,5.721195,15.921195,1.7871,1.9171,1.8201,3.6271,4.3311,8.4271,18.6271,2.4631,6.5871,16.7871,1.702027,1.832027,1.735119,3.542005,4.245945,8.342005,18.542005,2.378041,6.502027,16.702027,1.667922,1.797945,1.701027,3.507991,4.211986,8.307991,18.507991,2.34395,6.467922,16.667922,1.2172,1.3472,1.2502,3.0572,3.7612,7.8572,18.0572,1.8932,6.0172,16.2172,1.127008,1.257008,1.153403,2.966986,3.495603,7.766986,17.966986,1.802984,5.927008,16.127008,1.104452,1.234475,1.13086,2.944444,3.425228,7.744444,17.944444,1.780441,5.904452,16.104452,unavailable,unavailable
m4.16xlarge,4,4.13,4.1,6.944,8.071,14.624,30.944,5.0816,11.68,28,0.9966,1.0573,1.1266,1.1873,1.0966,1.1573,3.9406,3.9406,2.4864,2.6164,2.5194,5.4304,6.5574,13.1104,29.4304,3.568,10.1664,26.4864,2.368018,2.498018,2.40111,5.31205,5.932438,12.992005,29.31205,3.449572,10.047973,26.368018,2.320662,2.450685,2.353767,5.264612,5.814041,12.944635,29.264612,3.402283,10.000685,26.320662,1.6934,1.8234,1.7264,4.6374,4.717,12.3174,28.6374,2.775,9.3734,25.6934,1.568018,1.698018,1.594412,4.512012,4.716409,12.192005,28.512012,2.64961,9.248011,25.568018,1.473935,1.603919,1.500342,4.417922,4.43379,12.097907,28.417922,2.555518,9.153919,25.473935,2.8594,2.9894,2.8924,5.8034,6.9304,13.4834,29.8034,3.941,10.5394,26.8594,2.723244,2.853244,2.756335,5.667162,6.794246,13.34723,29.667162,3.804797,10.403198,26.723244,2.668721,2.798744,2.701826,5.612785,6.739726,13.292694,29.612785,3.750342,10.348744,26.668721,1.9475,2.0775,1.9805,4.8915,6.0185,12.5715,28.8915,3.0291,9.6275,25.9475,1.803198,1.933198,1.829592,4.747192,5.592195,12.427184,28.747192,2.88479,9.483191,25.803198,1.767123,1.897146,1.793531,4.711149,5.480365,12.391134,28.711149,2.848744,9.447146,25.767123,6.706621,18.946651
m4.2xlarge,0.5,0.665,0.6,0.868,1.009,1.828,3.868,0.6352,1.46,3.5,0.1331,0.1683,0.2631,0.2983,0.2331,0.2683,0.4926,0.4926,0.3108,0.4728,0.3438,0.6788,0.8198,1.6388,3.6788,0.446,1.2708,3.3108,0.295945,0.457995,0.329037,0.663963,0.740548,1.623986,3.663963,0.431239,1.255968,3.295945,0.290068,0.452055,0.323174,0.658105,0.726142,1.618037,3.658105,0.425228,1.250114,3.290068,0.2117,0.3704,0.2447,0.5797,0.5895,1.5397,3.5797,0.3469,1.1717,3.2117,0.195983,0.354759,0.222377,0.564002,0.589482,1.523986,3.564002,0.331201,1.156006,3.195983,0.184247,0.342922,0.210654,0.552245,0.553653,1.512253,3.552245,0.319444,1.144254,3.184247,0.3574,0.5194,0.3904,0.7254,0.8664,1.6854,3.7254,0.4926,1.3174,3.3574,0.340405,0.502456,0.373497,0.708424,0.849358,1.668447,3.708424,0.475585,1.300428,3.340405,0.333562,0.495548,0.366667,0.701598,0.84258,1.661644,3.701598,0.468836,1.293607,3.333562,0.2434,0.4021,0.2764,0.6114,0.7524,1.5714,3.6114,0.3786,1.2034,3.2434,0.225409,0.384147,0.251804,0.593389,0.698277,1.553412,3.593389,0.360589,1.185394,3.225409,0.22089,0.379604,0.247298,0.588889,0.684437,1.548896,3.588889,0.356088,1.180898,3.22089,0.614574,1.634589
m4.4xlarge,1,1.13,1.1,1.736,2.018,3.656,7.736,1.2704,2.92,7,0.2775,0.3315,0.4075,0.4615,0.3775,0.4315,0.9851,0.9851,0.6216,0.7516,0.6546,1.3576,1.6396,3.2776,7.3576,0.892,2.5416,6.6216,0.592005,0.722005,0.625096,1.328041,1.484009,3.247973,7.328041,0.862364,2.51205,6.592005,0.580137,0.71016,0.613242,1.31621,1.454338,3.236187,7.31621,0.850571,2.500114,6.580137,0.4234,0.5534,0.4564,1.1594,1.18,3.0794,7.1594,0.6938,2.3434,6.4234,0.392005,0.522005,0.418399,1.128003,1.179992,3.048011,7.128003,0.662402,2.312012,6.392005,0.368493,0.498478,0.394901,1.10449,1.109209,3.024467,7.10449,0.638889,2.28847,6.368493,0.7148,0.8448,0.7478,1.4508,1.7328,3.3708,7.4508,0.9852,2.6348,6.7148,0.680811,0.810811,0.713902,1.416847,1.698829,3.336779,7.416847,0.951171,2.600857,6.680811,0.667237,0.797146,0.700342,1.403196,1.68516,3.323174,7.403196,0.937557,2.587215,6.667237,0.4869,0.6169,0.5199,1.2229,1.5049,3.1429,7.2229,0.7573,2.4069,6.4869,0.450819,0.580819,0.477213,1.186817,1.398467,3.106787,7.186817,0.721216,2.370788,6.450819,0.441781,0.571766,0.468189,1.177778,1.370928,3.097793,7.177778,0.712177,2.361796,6.441781,unavailable,unavailable
m4.large,0.125,0.185,0.225,0.217,0.288,0.697,unavailable,0.1926,0.605,unavailable,0.0311,0.0314,0.0911,0.0914,0.1311,0.1314,0.1231,0.1231,0.0777,0.1377,0.1107,0.1697,0.239,0.6497,unavailable,0.1453,0.5577,unavailable,0.073986,0.133986,0.107078,0.165991,0.204055,0.645945,unavailable,0.141576,0.554055,unavailable,0.072489,0.132534,0.105594,0.164498,0.199886,0.644521,unavailable,0.140068,0.552511,unavailable,0.0529,0.1129,0.079,0.1449,0.166,0.6249,unavailable,0.1205,0.5329,unavailable,0.049005,0.109005,0.0754,0.14101,0.165991,0.621002,unavailable,0.116595,0.528998,unavailable,0.046043,0.10605,0.072451,0.138052,0.15605,0.618075,unavailable,0.113661,0.526065,unavailable,0.0894,0.1494,0.1224,0.1814,0.2524,0.6614,unavailable,0.157,0.5694,unavailable,0.08518,0.14518,0.118271,0.177184,0.248187,0.657139,unavailable,0.15277,0.565134,unavailable,0.083447,0.143379,0.116553,0.175342,0.246347,0.655365,unavailable,0.151027,0.563356,unavailable,0.0609,0.1209,0.0939,0.1529,0.2239,0.6329,unavailable,0.1285,0.5409,unavailable,0.056358,0.116358,0.082753,0.148363,0.193728,0.628393,unavailable,0.123986,0.536389,unavailable,0.055213,0.115221,0.081621,0.147222,0.18946,0.627207,unavailable,0.122831,0.535236,unavailable,5.719482,13.87949
